cell	feat	expr_ev	expr_sd	expr_map	expr_ci_lower	expr_ci_upper	expr_naive
25	MED23	1.08	1.4981	0	0	19	0
25	TSPYL4	2.98	2.1445	1	0	10	2
25	DCBLD1	1.07	1.4879	0	0	19	0
25	ZSCAN22	1.07	1.4929	0	0	19	0
25	TUBGCP4	4.86	2.6319	3	0	10	4
25	ERCC6L	1.08	1.4981	0	0	19	0
25	FAM168A	1.07	1.4929	0	0	19	0
25	DDX60L	1.07	1.4878	0	0	19	0
25	ASAP2	2.98	2.1444	1	0	10	2
25	MAVS	2.98	2.1444	1	0	10	2
25	ITSN2	4.89	2.6397	3	0	10	4
25	KCNMA1	1.07	1.4878	0	0	19	0
25	AGO1	1.07	1.4879	0	0	19	0
25	CDK5RAP2	6.76	3.0469	5	1	13	6
25	DHX37	3.01	2.1576	1	0	10	2
25	FLRT3	1.08	1.4981	0	0	19	0
25	FAM171A1	1.08	1.4981	0	0	19	0
25	KIAA0355	1.07	1.4878	0	0	19	0
25	MCM9	2.97	2.1377	1	0	10	2
25	SEMA5A	1.07	1.4929	0	0	19	0
25	WDR37	1.07	1.4877	0	0	19	0
25	NIPAL2	1.07	1.4879	0	0	19	0
25	INTS3	10.56	3.7412	9	4	19	9
25	BICD2	2.97	2.1378	1	0	10	2
25	IQSEC1	4.86	2.6319	3	0	10	4
25	FCHSD2	2.98	2.1444	1	0	10	2
25	TP53BP1	1.07	1.4929	0	0	19	0
25	RASAL2	1.07	1.4877	0	0	19	0
25	CRYBG3	1.07	1.4878	0	0	19	0
25	ANKRD32	1.07	1.4877	0	0	19	0
25	SERAC1	2.97	2.1377	1	0	10	2
25	RBM19	2.98	2.1444	1	0	10	2
25	RBM12B	6.76	3.0469	5	1	13	6
25	POGZ	2.97	2.1378	1	0	10	2
25	BRPF1	1.07	1.4878	0	0	19	0
25	NUP214	1.08	1.4980	0	0	19	0
25	RNF169	1.07	1.4931	0	0	19	0
25	USPL1	1.07	1.4878	0	0	19	0
25	C14orf132	1.07	1.4929	0	0	19	0
25	HIP1	2.97	2.1378	1	0	10	2
25	ZFC3H1	2.97	2.1378	1	0	10	2
25	AREL1	4.89	2.6397	3	0	10	4
25	CNTLN	2.97	2.1379	1	0	10	2
25	LTBP2	4.86	2.6320	3	0	10	4
25	FTSJD2	1.07	1.4929	0	0	19	0
25	RCOR1	1.07	1.4877	0	0	19	0
25	WDFY2	1.07	1.4878	0	0	19	0
25	FOSB	2.97	2.1379	1	0	10	2
25	QSER1	2.97	2.1378	1	0	10	2
25	LRIG3	1.07	1.4878	0	0	19	0
25	SMC6	10.61	3.7518	9	4	19	10
25	CHD6	2.97	2.1378	1	0	10	2
25	FAM129A	1.07	1.4878	0	0	19	0
25	TMEM260	1.07	1.4878	0	0	19	0
25	MORC2	2.97	2.1379	1	0	10	2
25	CARD6	1.07	1.4878	0	0	19	0
25	ARHGAP20	2.97	2.1378	1	0	10	2
25	SENP1	2.98	2.1444	1	0	10	2
25	PRKCA	2.99	2.1511	1	0	10	2
25	URGCP	1.07	1.4930	0	0	19	0
25	CLOCK	2.99	2.1510	1	0	10	2
25	SIRT1	1.07	1.4877	0	0	19	0
25	CIC	2.98	2.1444	1	0	10	2
25	ZZEF1	1.07	1.4878	0	0	19	0
25	ZSWIM6	1.07	1.4878	0	0	19	0
25	EPB41	1.08	1.4980	0	0	19	0
25	FMNL3	1.08	1.4980	0	0	19	0
25	CUL7	2.97	2.1377	1	0	10	2
25	DIP2C	4.86	2.6318	3	0	10	4
25	IPO9	1.07	1.4930	0	0	19	0
25	KLF13	2.97	2.1378	1	0	10	2
25	FAM13B	4.89	2.6396	3	0	10	4
25	SALL2	1.07	1.4929	0	0	19	0
25	DENND6A	8.66	3.4117	7	2	15	8
25	MCM3AP	4.86	2.6319	3	0	10	4
25	ZNF549	1.07	1.4877	0	0	19	0
25	MED1	1.07	1.4877	0	0	19	0
25	ZNF248	1.07	1.4930	0	0	19	0
25	GDF11	2.98	2.1445	1	0	10	2
25	TRPS1	4.91	2.6475	3	0	10	4
25	TSTD2	1.07	1.4930	0	0	19	0
25	GID4	1.07	1.4878	0	0	19	0
25	HIVEP1	1.08	1.5035	0	0	20	0
25	RP11-473I1.10	1.08	1.4982	0	0	19	0
25	KIAA0753	1.08	1.4980	0	0	19	0
25	TEX2	2.98	2.1446	1	0	10	2
25	NF1	8.66	3.4117	7	2	15	8
25	REST	1.07	1.4878	0	0	19	0
25	PTGFR	1.07	1.4929	0	0	19	0
25	ZER1	4.89	2.6396	3	0	10	4
25	TBC1D16	1.07	1.4878	0	0	19	0
25	FAM26E	1.07	1.4877	0	0	19	0
25	ATP9A	1.08	1.4981	0	0	19	0
25	ZNF252P	1.07	1.4929	0	0	19	0
25	RFX5	1.07	1.4929	0	0	19	0
25	MTR	2.97	2.1378	1	0	10	2
25	VPS13C	1.07	1.4878	0	0	19	0
25	ZC3H13	10.60	3.7518	9	4	19	10
25	FAM46C	1.07	1.4878	0	0	19	0
25	USP37	1.08	1.5034	0	0	20	0
25	NEDD9	1.07	1.4929	0	0	19	0
25	DPYD	1.07	1.4930	0	0	19	0
25	ITGA2	2.97	2.1378	1	0	10	2
25	SLC30A4	1.07	1.4878	0	0	19	0
25	SLC7A11	14.35	4.3257	13	6	23	13
25	FOXJ2	4.86	2.6319	3	0	10	4
25	DDX60	1.07	1.4879	0	0	19	0
25	QTRTD1	6.76	3.0469	5	1	13	6
25	ARL4C	1.07	1.4878	0	0	19	0
25	BROX	2.99	2.1509	1	0	10	2
25	DOCK11	1.07	1.4878	0	0	19	0
25	PRDM2	4.86	2.6320	3	0	10	4
25	HELZ2	1.07	1.4878	0	0	19	0
25	MAPKBP1	1.07	1.4878	0	0	19	0
25	AGO4	1.07	1.4878	0	0	19	0
25	TAF2	2.97	2.1379	1	0	10	2
25	ZNF304	1.07	1.4879	0	0	19	0
25	KIAA1551	1.07	1.4929	0	0	19	0
25	FAM8A1	1.07	1.4878	0	0	19	0
25	PTPRU	2.98	2.1444	1	0	10	2
25	NUP205	2.97	2.1377	1	0	10	2
25	AGTPBP1	1.07	1.4878	0	0	19	0
25	EHBP1L1	2.98	2.1444	1	0	10	2
25	CDAN1	2.98	2.1444	1	0	10	2
25	DMXL2	1.07	1.4929	0	0	19	0
25	LEMD3	1.07	1.4930	0	0	19	0
25	NOM1	2.98	2.1444	1	0	10	2
25	CRNKL1	2.98	2.1444	1	0	10	2
25	SLC25A44	1.07	1.4930	0	0	19	0
25	ATP7B	1.08	1.4981	0	0	19	0
25	ZFPM2	10.56	3.7412	9	4	19	9
25	C18orf25	2.97	2.1378	1	0	10	2
25	HERC1	2.97	2.1378	1	0	10	2
25	CCDC117	1.07	1.4931	0	0	19	0
25	STXBP1	2.97	2.1378	1	0	10	2
25	BDP1	1.08	1.4981	0	0	19	0
25	NUMA1	4.86	2.6319	3	0	10	4
25	CDC42BPA	8.66	3.4119	7	2	15	8
25	WDR60	2.97	2.1378	1	0	10	2
25	SLC4A8	1.07	1.4929	0	0	19	0
25	POLR3B	1.07	1.4878	0	0	19	0
25	ZNF592	1.07	1.4930	0	0	19	0
25	PLCL2	1.07	1.4930	0	0	19	0
25	ADAMTS3	2.97	2.1378	1	0	10	2
25	ETV5	2.98	2.1444	1	0	10	2
25	RFX7	1.08	1.4982	0	0	19	0
25	LDLR	2.97	2.1377	1	0	10	2
25	AKAP8	2.98	2.1443	1	0	10	2
25	TWISTNB	2.97	2.1380	1	0	10	2
25	HEATR6	4.86	2.6318	3	0	10	4
25	APC	2.97	2.1378	1	0	10	2
25	SEC24B	1.07	1.4878	0	0	19	0
25	STARD9	1.07	1.4879	0	0	19	0
25	BAIAP2L1	1.07	1.4878	0	0	19	0
25	DZIP3	1.07	1.4930	0	0	19	0
25	TRIM62	1.07	1.4929	0	0	19	0
25	TRIM35	2.98	2.1445	1	0	10	2
25	PHF2	2.97	2.1378	1	0	10	2
25	EIF4EBP2	1.08	1.4982	0	0	19	0
25	CLSPN	4.86	2.6319	3	0	10	4
25	ARFGEF1	2.97	2.1378	1	0	10	2
25	SLC5A3	4.86	2.6319	3	0	10	4
25	KIF16B	4.91	2.6476	3	0	10	4
25	DSP	1.07	1.4878	0	0	19	0
25	FNBP1L	2.97	2.1378	1	0	10	2
25	NRDE2	4.86	2.6320	3	0	10	4
25	UHRF1BP1	2.97	2.1378	1	0	10	2
25	CEP170P1	2.99	2.1511	1	0	10	2
25	AKAP11	2.97	2.1379	1	0	10	2
25	AP1G2	1.07	1.4878	0	0	19	0
25	NRIP3	2.97	2.1378	1	0	10	2
25	LRRC8C	1.07	1.4878	0	0	19	0
25	ZNF445	1.07	1.4878	0	0	19	0
25	ATG16L1	2.98	2.1445	1	0	10	2
25	CERS6	1.07	1.4929	0	0	19	0
25	ATP13A1	1.07	1.4878	0	0	19	0
25	DIEXF	1.07	1.4878	0	0	19	0
25	SHROOM2	2.99	2.1510	1	0	10	2
25	ASH1L	1.07	1.4877	0	0	19	0
25	MMGT1	2.97	2.1378	1	0	10	2
25	PAPD7	2.97	2.1378	1	0	10	2
25	SLC12A6	4.86	2.6319	3	0	10	4
25	PLXNA3	4.86	2.6319	3	0	10	4
25	DNAJC13	4.86	2.6319	3	0	10	4
25	LRRC58	2.97	2.1378	1	0	10	2
25	ZBTB34	1.07	1.4878	0	0	19	0
25	SH2D5	1.07	1.4878	0	0	19	0
25	BIRC3	1.07	1.4878	0	0	19	0
25	ETV3	1.07	1.4929	0	0	19	0
25	ADAM17	2.97	2.1379	1	0	10	2
25	RAP1GAP2	1.07	1.4929	0	0	19	0
25	TMEM246	2.97	2.1378	1	0	10	2
25	ZNF614	1.08	1.5035	0	0	20	0
25	NCR3LG1	1.07	1.4930	0	0	19	0
25	TTI1	2.99	2.1510	1	0	10	2
25	ARSD	1.07	1.4929	0	0	19	0
25	SVEP1	6.76	3.0469	5	1	13	6
25	ARHGEF6	2.97	2.1377	1	0	10	2
25	TTF2	2.97	2.1379	1	0	10	2
25	CES2	1.07	1.4929	0	0	19	0
25	SYT1	1.07	1.4879	0	0	19	0
25	SOGA1	1.07	1.4930	0	0	19	0
25	KDM3B	4.89	2.6396	3	0	10	4
25	PCNXL3	2.98	2.1445	1	0	10	2
25	LRRC2	1.07	1.4878	0	0	19	0
25	SETD2	2.99	2.1511	1	0	10	2
25	TMED8	1.07	1.4930	0	0	19	0
25	ADAMTS15	4.86	2.6319	3	0	10	4
25	TTPAL	1.07	1.4878	0	0	19	0
25	KLHL15	1.07	1.4930	0	0	19	0
25	CEP170B	1.07	1.4930	0	0	19	0
25	NUDT3	2.97	2.1379	1	0	10	2
25	C2CD3	1.07	1.4878	0	0	19	0
25	IFT122	1.07	1.4878	0	0	19	0
25	NUP98	2.97	2.1378	1	0	10	2
25	PRKD1	4.86	2.6318	3	0	10	4
25	PINK1-AS	1.07	1.4879	0	0	19	0
25	SLC7A6OS	1.07	1.4877	0	0	19	0
25	FAM179B	1.08	1.4981	0	0	19	0
25	DHX16	2.97	2.1378	1	0	10	2
25	USP24	1.07	1.4930	0	0	19	0
25	UNC13B	4.86	2.6319	3	0	10	4
25	PAXIP1	4.89	2.6397	3	0	10	4
25	GOLGA8A	1.07	1.4930	0	0	19	0
25	ZNF480	1.07	1.4930	0	0	19	0
25	SLC12A7	1.07	1.4930	0	0	19	0
25	DTX3L	1.08	1.4980	0	0	19	0
25	DNAJC18	2.99	2.1510	1	0	10	2
25	KCTD2	1.07	1.4878	0	0	19	0
25	FAM63B	4.86	2.6319	3	0	10	4
25	HECTD2	1.07	1.4878	0	0	19	0
25	BRCA2	2.97	2.1379	1	0	10	2
25	CBL	2.97	2.1379	1	0	10	2
25	CBX5	2.98	2.1443	1	0	10	2
25	RHOBTB2	1.07	1.4929	0	0	19	0
25	H6PD	2.98	2.1444	1	0	10	2
25	WDR59	2.97	2.1378	1	0	10	2
25	RYBP	1.07	1.4877	0	0	19	0
25	CAD	1.07	1.4878	0	0	19	0
25	RUNX2	2.99	2.1511	1	0	10	2
25	ITGA11	1.07	1.4878	0	0	19	0
25	TMX4	1.08	1.4981	0	0	19	0
25	C11orf30	1.07	1.4878	0	0	19	0
25	ZNF783	1.07	1.4878	0	0	19	0
25	FAN1	2.97	2.1379	1	0	10	2
25	POLD3	2.97	2.1377	1	0	10	2
25	USP9X	8.70	3.4216	7	3	17	8
25	NCOA3	2.97	2.1378	1	0	10	2
25	SNX30	1.07	1.4929	0	0	19	0
25	ARL3	6.76	3.0470	5	1	13	6
25	ARL10	1.07	1.4930	0	0	19	0
25	MTF1	2.97	2.1378	1	0	10	2
25	HIVEP2	2.97	2.1378	1	0	10	2
25	AGGF1	1.08	1.4981	0	0	19	0
25	TMEM104	1.07	1.4930	0	0	19	0
25	MCUR1	2.97	2.1378	1	0	10	2
25	ZNFX1	1.07	1.4878	0	0	19	0
25	ZBTB5	1.07	1.4928	0	0	19	0
25	ZHX3	2.97	2.1379	1	0	10	2
25	RP11-958N24.2	1.07	1.4878	0	0	19	0
25	DARS2	2.98	2.1444	1	0	10	2
25	REV1	2.97	2.1378	1	0	10	2
25	UBL3	2.97	2.1379	1	0	10	2
25	SOCS4	2.97	2.1378	1	0	10	2
25	ADO	2.98	2.1444	1	0	10	2
25	ZBTB24	4.89	2.6397	3	0	10	4
25	ARFGEF2	4.86	2.6319	3	0	10	4
25	FASN	1.07	1.4878	0	0	19	0
25	MANEA	2.97	2.1378	1	0	10	2
25	PRDM15	2.97	2.1379	1	0	10	2
25	CDC5L	2.97	2.1377	1	0	10	2
25	TMEM110	2.97	2.1378	1	0	10	2
25	WWC3	4.86	2.6319	3	0	10	4
25	MKL2	1.07	1.4878	0	0	19	0
25	SAMD9L	1.07	1.4930	0	0	19	0
25	B3GALTL	1.07	1.4878	0	0	19	0
25	VPS13D	1.07	1.4878	0	0	19	0
25	NOL6	4.86	2.6319	3	0	10	4
25	ZDHHC21	1.07	1.4929	0	0	19	0
25	ARIH1	1.07	1.4878	0	0	19	0
25	FKBP5	2.98	2.1444	1	0	10	2
25	PIK3CA	1.08	1.4981	0	0	19	0
25	PIK3R1	1.07	1.4930	0	0	19	0
25	SMCR7L	1.07	1.4930	0	0	19	0
25	PHF13	6.76	3.0469	5	1	13	6
25	SMCR8	2.97	2.1378	1	0	10	2
25	SEC16A	1.07	1.4930	0	0	19	0
25	TOPORS	4.89	2.6396	3	0	10	4
25	IL17RA	1.07	1.4878	0	0	19	0
25	ZBTB39	1.07	1.4878	0	0	19	0
25	BAHD1	2.97	2.1377	1	0	10	2
25	ARID2	4.86	2.6320	3	0	10	4
25	ASCC3	6.76	3.0469	5	1	13	6
25	SSH2	1.08	1.5035	0	0	20	0
25	CENPJ	1.07	1.4929	0	0	19	0
25	SMAD9	1.07	1.4930	0	0	19	0
25	ZMYND8	1.07	1.4878	0	0	19	0
25	SP4	1.09	1.5086	0	0	20	0
25	NOL9	1.07	1.4878	0	0	19	0
25	CABIN1	2.99	2.1510	1	0	10	2
25	WDR44	6.79	3.0557	5	1	13	6
25	AGL	1.08	1.4981	0	0	19	0
25	SRGAP1	6.76	3.0470	5	1	13	6
25	C1orf112	1.08	1.4980	0	0	19	0
25	LMBRD2	1.07	1.4877	0	0	19	0
25	ITGA6	1.07	1.4878	0	0	19	0
25	SENP5	4.86	2.6320	3	0	10	4
25	VWA8	1.07	1.4878	0	0	19	0
25	POLG	2.97	2.1379	1	0	10	2
25	ABCA1	2.98	2.1443	1	0	10	2
25	POLQ	1.08	1.5034	0	0	20	0
25	HIRA	2.98	2.1446	1	0	10	2
25	USP19	2.97	2.1379	1	0	10	2
25	OXTR	2.98	2.1444	1	0	10	2
25	GUF1	2.97	2.1378	1	0	10	2
25	TPR	2.98	2.1443	1	0	10	2
25	C10orf12	2.97	2.1377	1	0	10	2
25	ATM	6.76	3.0469	5	1	13	6
25	FLNB	8.66	3.4116	7	2	15	8
25	SYNJ2	2.97	2.1379	1	0	10	2
25	DENND4C	1.07	1.4877	0	0	19	0
25	ZNF354C	1.07	1.4930	0	0	19	0
25	AMMECR1L	1.07	1.4878	0	0	19	0
25	ARSG	1.07	1.4878	0	0	19	0
25	PAPOLG	1.08	1.4981	0	0	19	0
25	FMNL2	1.07	1.4879	0	0	19	0
25	COG3	1.07	1.4877	0	0	19	0
25	SH3BGRL2	1.07	1.4879	0	0	19	0
25	TTL	4.89	2.6396	3	0	10	4
25	CIT	1.07	1.4877	0	0	19	0
25	LPPR4	1.07	1.4930	0	0	19	0
25	ZBTB11	3.01	2.1577	1	0	10	2
25	RASGRF2	2.97	2.1379	1	0	10	2
25	GPRIN1	2.97	2.1378	1	0	10	2
25	TNRC6A	1.07	1.4930	0	0	19	0
25	EXOC2	8.66	3.4119	7	2	15	8
25	TMEM57	4.86	2.6319	3	0	10	4
25	SOWAHC	1.07	1.4879	0	0	19	0
25	FAM214A	2.97	2.1379	1	0	10	2
25	TOP3A	2.97	2.1379	1	0	10	2
25	RAB3B	1.07	1.4877	0	0	19	0
25	AMOTL1	4.89	2.6396	3	0	10	4
25	ZNF646	1.07	1.4878	0	0	19	0
25	ANKRD50	1.08	1.4981	0	0	19	0
25	FAM198B	1.07	1.4878	0	0	19	0
25	C12orf4	1.07	1.4878	0	0	19	0
25	FAM46A	8.66	3.4119	7	2	15	8
25	KLHL29	1.07	1.4931	0	0	19	0
25	HIP1R	1.07	1.4929	0	0	19	0
25	TRERF1	1.07	1.4930	0	0	19	0
25	WDR81	1.07	1.4877	0	0	19	0
25	NEK1	1.07	1.4878	0	0	19	0
25	KIF13A	1.07	1.4878	0	0	19	0
25	ZNF813	2.97	2.1379	1	0	10	2
25	VSIG10	1.07	1.4930	0	0	19	0
25	DYNC1H1	6.82	3.0646	5	1	13	6
25	SLC41A2	1.07	1.4879	0	0	19	0
25	HCFC1	2.97	2.1378	1	0	10	2
25	LUZP1	1.07	1.4878	0	0	19	0
25	NUP133	2.98	2.1444	1	0	10	2
25	FBXO45	2.97	2.1380	1	0	10	2
25	CLTCL1	1.07	1.4878	0	0	19	0
25	PDE10A	1.09	1.5086	0	0	20	0
25	ANKS1A	1.07	1.4929	0	0	19	0
25	LRIF1	1.07	1.4878	0	0	19	0
25	CASC5	2.98	2.1444	1	0	10	2
25	C2orf49	2.98	2.1444	1	0	10	2
25	EIF4ENIF1	1.07	1.4930	0	0	19	0
25	PHF20	1.07	1.4877	0	0	19	0
25	TCF20	1.07	1.4930	0	0	19	0
25	SLC12A2	1.07	1.4878	0	0	19	0
25	MCM2	1.07	1.4878	0	0	19	0
25	KRBA1	1.07	1.4878	0	0	19	0
25	CTCF	2.97	2.1379	1	0	10	2
25	ULK4	2.99	2.1511	1	0	10	2
25	SEMA4F	1.07	1.4879	0	0	19	0
25	TOR4A	1.07	1.4929	0	0	19	0
25	MAML2	2.97	2.1378	1	0	10	2
25	EPC2	2.97	2.1379	1	0	10	2
25	ALPK1	2.97	2.1378	1	0	10	2
25	RP11-350F4.2	1.07	1.4929	0	0	19	0
25	KIDINS220	2.97	2.1380	1	0	10	2
25	HEATR5B	1.07	1.4930	0	0	19	0
25	ELMSAN1	1.08	1.4980	0	0	19	0
25	CYFIP2	2.97	2.1379	1	0	10	2
25	C2orf44	1.07	1.4930	0	0	19	0
25	EEF2K	1.08	1.4981	0	0	19	0
25	ANGEL1	1.07	1.4929	0	0	19	0
25	RNASEL	1.07	1.4930	0	0	19	0
25	KLHL25	1.07	1.4878	0	0	19	0
25	PER3	1.07	1.4878	0	0	19	0
25	ALMS1	1.07	1.4878	0	0	19	0
25	ZNF654	1.07	1.4878	0	0	19	0
25	SESN2	1.07	1.4878	0	0	19	0
25	OSBPL5	4.86	2.6318	3	0	10	4
25	ZNF512B	2.97	2.1378	1	0	10	2
25	PDS5A	8.66	3.4118	7	2	15	8
25	DMD	1.07	1.4930	0	0	19	0
25	USP6NL	2.98	2.1444	1	0	10	2
25	CAPN15	1.07	1.4930	0	0	19	0
25	UBE4A	6.86	3.0736	5	1	13	6
25	MPDZ	2.99	2.1510	1	0	10	2
25	PIK3R3	1.07	1.4929	0	0	19	0
25	FAM131B	1.07	1.4930	0	0	19	0
25	CDKL5	1.07	1.4878	0	0	19	0
25	TTLL4	1.07	1.4930	0	0	19	0
25	BMPER	1.07	1.4878	0	0	19	0
25	ZNF687	4.91	2.6475	3	0	10	4
25	ZBTB41	2.98	2.1444	1	0	10	2
25	C10orf54	1.07	1.4878	0	0	19	0
25	ZNF275	1.07	1.4877	0	0	19	0
25	HSPA12A	2.98	2.1445	1	0	10	2
25	TDRD7	1.07	1.4878	0	0	19	0
25	TBC1D12	1.07	1.4878	0	0	19	0
25	SCAP	1.07	1.4878	0	0	19	0
25	LRCH2	1.07	1.4878	0	0	19	0
25	C7orf41	2.99	2.1511	1	0	10	2
25	RNF123	4.89	2.6398	3	0	10	4
25	RPAP1	1.08	1.4981	0	0	19	0
25	EHMT1	3.01	2.1576	1	0	10	2
25	ATXN1L	2.99	2.1510	1	0	10	2
25	RALGAPA2	1.07	1.4930	0	0	19	0
25	TRAPPC9	1.07	1.4877	0	0	19	0
25	PHF16	1.08	1.5035	0	0	20	0
25	EYA3	1.07	1.4930	0	0	19	0
25	WDR7	1.07	1.4878	0	0	19	0
25	MAP3K14	1.07	1.4879	0	0	19	0
25	ZNF516	2.97	2.1378	1	0	10	2
25	NOTCH3	2.97	2.1378	1	0	10	2
25	USP20	4.86	2.6319	3	0	10	4
25	ZBED1	1.07	1.4930	0	0	19	0
25	CTDP1	2.97	2.1379	1	0	10	2
25	DMXL1	2.97	2.1379	1	0	10	2
25	FAM208B	1.07	1.4878	0	0	19	0
25	MON2	1.07	1.4878	0	0	19	0
25	BOD1L1	6.76	3.0469	5	1	13	6
25	EXO1	1.07	1.4879	0	0	19	0
25	GTF3C1	8.74	3.4313	7	3	17	8
25	RHOBTB1	1.07	1.4877	0	0	19	0
25	LRRK1	1.07	1.4930	0	0	19	0
25	CACNA1A	1.07	1.4878	0	0	19	0
25	LMTK2	1.07	1.4878	0	0	19	0
25	THADA	1.07	1.4930	0	0	19	0
25	ZSCAN29	1.07	1.4877	0	0	19	0
25	RAB22A	3.01	2.1578	1	0	10	2
25	NFAT5	6.76	3.0470	5	1	13	6
25	ATG14	1.07	1.4929	0	0	19	0
25	AQR	1.07	1.4929	0	0	19	0
25	TCEANC2	1.08	1.4982	0	0	19	0
25	ROCK2	4.86	2.6319	3	0	10	4
25	SPICE1	1.07	1.4930	0	0	19	0
25	INTS2	2.97	2.1378	1	0	10	2
25	ZNF470	1.07	1.4930	0	0	19	0
25	LPIN3	1.07	1.4878	0	0	19	0
25	LRP4	1.07	1.4878	0	0	19	0
25	GPR180	1.07	1.4929	0	0	19	0
18	NOM1	1.07	1.4930	0	0	19	0
18	PRKAB2	1.07	1.4930	0	0	19	0
18	C18orf25	1.07	1.4878	0	0	19	0
18	RHOBTB2	2.98	2.1444	1	0	10	2
18	GDF11	1.07	1.4930	0	0	19	0
18	TPCN1	1.07	1.4877	0	0	19	0
18	CASC7	1.07	1.4878	0	0	19	0
18	RBM26	1.07	1.4879	0	0	19	0
18	AGTPBP1	1.07	1.4878	0	0	19	0
18	SPTAN1	14.35	4.3255	13	6	23	13
18	SNX30	1.07	1.4929	0	0	19	0
18	EVC	2.97	2.1379	1	0	10	2
18	RP11-566E18.3	1.07	1.4929	0	0	19	0
18	RAPGEF1	1.07	1.4879	0	0	19	0
18	RP11-496N12.9	1.07	1.4877	0	0	19	0
18	ST3GAL2	1.07	1.4929	0	0	19	0
18	GID4	1.07	1.4878	0	0	19	0
18	STAT5B	2.97	2.1377	1	0	10	2
18	TMEM194A	1.07	1.4878	0	0	19	0
18	ZSWIM6	1.07	1.4878	0	0	19	0
18	TNRC6A	1.07	1.4930	0	0	19	0
18	SLC12A2	1.07	1.4878	0	0	19	0
18	ATP10A	1.07	1.4879	0	0	19	0
18	DHX57	2.98	2.1444	1	0	10	2
18	ZNF202	1.07	1.4879	0	0	19	0
18	MTHFR	1.07	1.4878	0	0	19	0
18	SMO	2.98	2.1444	1	0	10	2
18	PRDM2	1.07	1.4878	0	0	19	0
18	LLGL1	1.07	1.4877	0	0	19	0
18	CEP170P1	2.99	2.1511	1	0	10	2
18	GPAM	1.07	1.4878	0	0	19	0
18	ELMSAN1	1.08	1.4980	0	0	19	0
18	QTRTD1	2.97	2.1378	1	0	10	2
18	CHD6	2.97	2.1378	1	0	10	2
18	HEXIM1	1.07	1.4879	0	0	19	0
18	UBE2O	1.07	1.4929	0	0	19	0
18	COG3	2.97	2.1378	1	0	10	2
18	FAM46A	1.07	1.4879	0	0	19	0
18	PHKA1	1.08	1.4981	0	0	19	0
18	QRICH2	1.07	1.4878	0	0	19	0
18	PAXIP1	1.07	1.4929	0	0	19	0
18	ZNF512B	1.07	1.4877	0	0	19	0
18	LRP4	1.07	1.4878	0	0	19	0
18	NCKAP5L	1.07	1.4878	0	0	19	0
18	COL7A1	4.86	2.6319	3	0	10	4
18	ARFGEF2	4.86	2.6319	3	0	10	4
18	FMNL3	1.08	1.4980	0	0	19	0
18	NACC2	1.08	1.4982	0	0	19	0
18	WDR7	4.86	2.6319	3	0	10	4
18	NPC1	4.86	2.6319	3	0	10	4
18	PDS5A	8.66	3.4118	7	2	15	8
18	TBC1D8B	1.08	1.4982	0	0	19	0
18	POLQ	1.08	1.5034	0	0	20	0
18	ADNP	1.07	1.4929	0	0	19	0
18	KIAA1462	2.97	2.1379	1	0	10	2
18	CBX5	4.89	2.6396	3	0	10	4
18	MCUR1	10.56	3.7412	9	4	19	9
18	ANKRD32	1.07	1.4877	0	0	19	0
18	DCBLD1	4.86	2.6320	3	0	10	4
18	SLC30A4	1.07	1.4878	0	0	19	0
18	DOCK7	12.45	4.0441	11	5	21	11
18	TOX	1.09	1.5139	0	0	20	0
18	MCM9	2.97	2.1377	1	0	10	2
18	WDR37	2.97	2.1377	1	0	10	2
18	SWT1	1.07	1.4929	0	0	19	0
18	MED1	1.07	1.4877	0	0	19	0
18	TRIM62	1.07	1.4929	0	0	19	0
18	EXO1	2.97	2.1379	1	0	10	2
18	HEATR6	2.97	2.1378	1	0	10	2
18	DNA2	1.08	1.4981	0	0	19	0
18	ZNF654	1.07	1.4878	0	0	19	0
18	SSH2	4.93	2.6555	3	0	10	4
18	FAM208B	1.07	1.4878	0	0	19	0
18	BDP1	1.08	1.4981	0	0	19	0
18	KLF13	1.07	1.4878	0	0	19	0
18	EHD3	2.97	2.1379	1	0	10	2
18	REV1	2.97	2.1378	1	0	10	2
18	ZMAT3	1.07	1.4929	0	0	19	0
18	ZHX3	2.97	2.1379	1	0	10	2
18	SNIP1	1.07	1.4878	0	0	19	0
18	ANKRD50	2.99	2.1510	1	0	10	2
18	STK10	1.07	1.4928	0	0	19	0
18	TIMELESS	1.07	1.4878	0	0	19	0
18	KRBA1	1.07	1.4878	0	0	19	0
18	MBLAC2	1.07	1.4878	0	0	19	0
18	SEMA5A	4.89	2.6397	3	0	10	4
18	RASAL2	2.97	2.1378	1	0	10	2
18	SSH1	1.08	1.4981	0	0	19	0
18	C5orf51	1.07	1.4929	0	0	19	0
18	C17orf70	6.76	3.0470	5	1	13	6
18	KIF16B	4.91	2.6476	3	0	10	4
18	SMG1	1.07	1.4878	0	0	19	0
18	FAM168A	1.07	1.4929	0	0	19	0
18	ARL10	1.07	1.4930	0	0	19	0
18	DHX16	2.97	2.1378	1	0	10	2
18	TBC1D12	2.97	2.1378	1	0	10	2
18	BAG5	1.07	1.4929	0	0	19	0
18	KIF15	1.07	1.4930	0	0	19	0
18	SHROOM2	1.08	1.4981	0	0	19	0
18	SIN3B	1.07	1.4878	0	0	19	0
18	MSH3	1.08	1.4980	0	0	19	0
18	FMNL2	2.97	2.1380	1	0	10	2
